datetime	T	RH	WS	SOL	RAIN	PRESS
2018-10-15 20:00:00	10.270	97.700	1.114	0.000	0.000	1008.000
2018-10-15 20:15:00	10.300	97.800	1.559	0.000	0.000	1008.000
2018-10-15 20:30:00	10.340	97.800	1.282	0.000	0.000	1009.000
2018-10-15 20:45:00	10.340	98.000	1.039	0.000	0.000	1009.000
2018-10-15 21:00:00	10.350	98.300	1.107	0.000	0.200	1009.000
2018-10-15 21:15:00	10.360	98.600	0.950	0.000	0.000	1009.000
2018-10-15 21:30:00	10.410	98.700	0.870	0.000	0.000	1009.000
2018-10-15 21:45:00	10.450	98.900	0.910	0.000	0.000	1009.000
2018-10-15 22:00:00	10.480	98.900	1.001	0.000	0.000	1009.000
2018-10-15 22:15:00	10.500	98.900	0.900	0.000	0.000	1009.000
2018-10-15 22:30:00	10.500	98.900	0.690	0.000	0.000	1009.000
2018-10-15 22:45:00	10.490	99.000	0.440	0.000	0.200	1009.000
2018-10-15 23:00:00	10.420	99.000	0.690	0.000	0.000	1009.000
2018-10-15 23:15:00	10.400	99.000	0.990	0.000	0.000	1009.000
2018-10-15 23:30:00	10.430	99.000	0.640	0.000	0.000	1009.000
2018-10-15 23:45:00	10.460	99.100	0.680	0.000	0.000	1009.000
2018-10-16 00:00:00	10.450	99.100	0.670	0.000	0.000	1009.000
2018-10-16 00:15:00	10.440	99.100	0.750	0.000	0.200	1009.000
2018-10-16 00:30:00	10.450	99.100	0.590	0.000	0.000	1009.000
2018-10-16 00:45:00	10.430	99.200	0.710	0.000	0.000	1009.000
2018-10-16 01:00:00	10.440	99.200	0.600	0.000	0.000	1008.000
2018-10-16 01:15:00	10.460	99.300	0.540	0.000	0.000	1008.000
2018-10-16 01:30:00	10.480	99.200	0.330	0.000	0.200	1008.000
2018-10-16 01:45:00	10.490	99.200	0.300	0.000	0.000	1008.000
2018-10-16 02:00:00	10.510	99.300	0.540	0.000	0.000	1008.000
2018-10-16 02:15:00	10.540	99.300	0.310	0.000	0.000	1008.000
2018-10-16 02:30:00	10.600	99.300	0.310	0.000	0.000	1008.000
2018-10-16 02:45:00	10.640	99.300	0.180	0.000	0.000	1008.000
2018-10-16 03:00:00	10.670	99.400	0.420	0.000	0.200	1008.000
2018-10-16 03:15:00	10.650	99.400	0.370	0.000	0.000	1008.000
2018-10-16 03:30:00	10.670	99.400	0.270	0.000	0.000	1008.000
2018-10-16 03:45:00	10.700	99.500	0.370	0.000	0.000	1008.000
2018-10-16 04:00:00	10.700	99.500	0.720	0.000	0.000	1008.000
2018-10-16 04:15:00	10.630	99.500	0.480	0.000	0.000	1008.000
2018-10-16 04:30:00	10.690	99.500	0.250	0.000	0.200	1008.000
2018-10-16 04:45:00	10.740	99.500	0.100	0.000	0.000	1008.000
2018-10-16 05:00:00	10.790	99.500	0.240	0.000	0.000	1008.000
2018-10-16 05:15:00	10.830	99.500	0.250	0.000	0.000	1008.000
2018-10-16 05:30:00	10.860	99.500	0.380	0.000	0.000	1008.000
2018-10-16 05:45:00	10.880	99.600	0.310	0.000	0.000	1008.000
2018-10-16 06:00:00	10.940	99.600	0.210	0.000	0.000	1008.000
2018-10-16 06:15:00	10.980	99.600	0.330	0.000	0.000	1008.000
2018-10-16 06:30:00	10.990	99.600	0.330	0.000	0.200	1008.000
2018-10-16 06:45:00	11.000	99.600	0.370	0.000	0.000	1008.000
2018-10-16 07:00:00	11.010	99.600	0.620	0.000	0.000	1008.000
2018-10-16 07:15:00	11.090	99.600	0.370	0.000	0.000	1008.000
2018-10-16 07:30:00	11.210	99.600	0.160	0.000	0.000	1008.000
2018-10-16 07:45:00	11.320	99.700	0.440	0.000	0.000	1008.000
2018-10-16 08:00:00	11.500	99.600	0.550	0.010	0.000	1008.000
2018-10-16 08:15:00	11.670	99.600	0.430	0.010	0.200	1008.000
2018-10-16 08:30:00	11.770	99.600	0.930	0.020	0.000	1008.000
2018-10-16 08:45:00	11.860	99.500	1.030	0.020	0.000	1008.000
2018-10-16 09:00:00	11.890	99.400	1.135	0.030	0.000	1008.000
2018-10-16 09:15:00	11.970	99.200	1.303	0.060	0.000	1008.000
2018-10-16 09:30:00	12.130	98.800	1.097	0.080	0.000	1008.000
2018-10-16 09:45:00	12.330	98.500	1.229	0.090	0.000	1008.000
2018-10-16 10:00:00	12.660	97.900	0.940	0.120	0.000	1008.000
2018-10-16 10:15:00	13.510	95.500	0.740	0.190	0.000	1008.000
2018-10-16 10:30:00	13.710	94.800	0.660	0.080	0.000	1008.000
2018-10-16 10:45:00	13.550	94.300	0.630	0.090	0.000	1008.000
2018-10-16 11:00:00	13.720	94.000	0.660	0.130	0.000	1008.000
2018-10-16 11:15:00	14.030	93.600	0.690	0.150	0.200	1008.000
2018-10-16 11:30:00	14.250	92.900	0.650	0.140	0.000	1008.000
2018-10-16 11:45:00	14.350	92.300	0.790	0.160	0.000	1008.000
2018-10-16 12:00:00	14.630	91.500	0.690	0.190	0.000	1008.000
2018-10-16 12:15:00	14.890	91.200	0.870	0.230	0.000	1008.000
2018-10-16 12:30:00	15.320	88.600	0.750	0.230	0.000	1008.000
2018-10-16 12:45:00	15.720	88.400	0.850	0.270	0.000	1008.000
2018-10-16 13:00:00	16.110	84.100	0.960	0.340	0.000	1008.000
2018-10-16 13:15:00	16.900	83.200	1.033	0.380	0.000	1007.000
2018-10-16 13:30:00	16.320	88.400	1.186	0.220	0.000	1008.000
2018-10-16 13:45:00	15.920	88.500	0.770	0.160	0.000	1008.000
2018-10-16 14:00:00	16.010	88.000	0.760	0.130	0.000	1008.000
2018-10-16 14:15:00	15.640	89.700	0.680	0.070	0.000	1008.000
2018-10-16 14:30:00	15.850	88.700	0.540	0.100	0.000	1008.000
2018-10-16 14:45:00	15.950	87.400	0.650	0.100	0.000	1008.000
2018-10-16 15:00:00	16.000	88.200	0.760	0.100	0.000	1008.000
2018-10-16 15:15:00	15.970	89.100	0.660	0.080	0.000	1008.000
2018-10-16 15:30:00	15.820	89.600	0.730	0.040	0.000	1008.000
2018-10-16 15:45:00	15.640	90.800	0.650	0.040	0.000	1008.000
2018-10-16 16:00:00	15.570	91.000	0.740	0.040	0.000	1008.000
2018-10-16 16:15:00	15.410	92.700	0.710	0.020	0.000	1008.000
2018-10-16 16:30:00	15.200	93.900	0.680	0.020	0.000	1007.000
2018-10-16 16:45:00	15.240	93.800	0.570	0.040	0.000	1007.000
2018-10-16 17:00:00	15.240	93.900	0.670	0.010	0.000	1007.000
2018-10-16 17:15:00	15.150	93.900	0.590	0.010	0.000	1007.000
2018-10-16 17:30:00	15.160	93.700	0.470	0.020	0.000	1007.000
2018-10-16 17:45:00	15.130	94.200	0.430	0.010	0.000	1007.000
2018-10-16 18:00:00	15.040	93.600	0.620	0.010	0.000	1007.000
2018-10-16 18:15:00	14.920	92.200	0.530	0.000	0.000	1008.000
2018-10-16 18:30:00	14.540	92.100	0.520	0.000	0.000	1008.000
2018-10-16 18:45:00	14.280	92.700	0.410	0.000	0.000	1008.000
2018-10-16 19:00:00	14.080	93.700	0.440	0.000	0.000	1008.000
2018-10-16 19:15:00	14.130	93.400	0.460	0.000	0.000	1008.000
2018-10-16 19:30:00	13.960	94.400	0.290	0.000	0.000	1008.000
2018-10-16 19:45:00	13.910	94.300	0.440	0.000	0.000	1008.000
2018-10-16 20:00:00	13.900	94.200	0.450	0.000	0.000	1008.000
2018-10-16 20:15:00	13.750	94.500	0.350	0.000	0.000	1008.000
2018-10-16 20:30:00	13.720	92.500	0.680	0.000	0.000	1008.000
2018-10-16 20:45:00	13.700	92.700	0.620	0.000	0.000	1008.000
2018-10-16 21:00:00	13.700	92.500	0.590	0.000	0.000	1008.000
2018-10-16 21:15:00	13.530	92.000	0.540	0.000	0.000	1008.000
2018-10-16 21:30:00	13.400	90.800	0.780	0.000	0.200	1008.000
2018-10-16 21:45:00	13.360	90.200	1.048	0.000	0.000	1008.000
2018-10-16 22:00:00	13.100	91.100	0.800	0.000	0.000	1008.000
2018-10-16 22:15:00	12.720	92.300	0.490	0.000	0.000	1008.000
2018-10-16 22:30:00	12.620	91.300	0.750	0.000	0.000	1008.000
2018-10-16 22:45:00	12.560	90.500	0.790	0.000	0.000	1008.000
2018-10-16 23:00:00	12.540	91.200	0.890	0.000	0.000	1008.000
2018-10-16 23:15:00	12.430	90.000	1.031	0.000	0.000	1008.000
2018-10-16 23:30:00	12.350	90.100	0.770	0.000	0.000	1008.000
2018-10-16 23:45:00	12.380	89.600	0.970	0.000	0.000	1008.000
2018-10-17 00:00:00	12.470	88.800	0.990	0.000	0.000	1008.000
2018-10-17 00:15:00	12.560	88.700	1.099	0.000	0.000	1008.000
2018-10-17 00:30:00	12.590	88.000	1.205	0.000	0.000	1008.000
2018-10-17 00:45:00	12.550	89.400	0.880	0.000	0.000	1009.000
2018-10-17 01:00:00	12.470	89.600	0.880	0.000	0.000	1009.000
2018-10-17 01:15:00	12.430	90.200	0.620	0.000	0.000	1009.000
2018-10-17 01:30:00	12.450	90.800	0.680	0.000	0.000	1009.000
2018-10-17 01:45:00	12.430	91.200	0.580	0.000	0.000	1008.000
2018-10-17 02:00:00	12.450	91.500	0.570	0.000	0.000	1008.000
2018-10-17 02:15:00	12.490	91.700	0.560	0.000	0.000	1008.000
2018-10-17 02:30:00	12.490	91.700	0.510	0.000	0.000	1008.000
2018-10-17 02:45:00	12.540	91.500	0.640	0.000	0.000	1008.000
2018-10-17 03:00:00	12.560	91.400	0.580	0.000	0.000	1008.000
2018-10-17 03:15:00	12.590	90.600	0.770	0.000	0.000	1008.000
2018-10-17 03:30:00	12.620	90.700	0.840	0.000	0.000	1008.000
2018-10-17 03:45:00	12.600	90.900	0.800	0.000	0.000	1008.000
2018-10-17 04:00:00	12.560	91.200	0.690	0.000	0.000	1008.000
2018-10-17 04:15:00	12.520	91.700	0.770	0.000	0.000	1008.000
2018-10-17 04:30:00	12.520	91.600	0.810	0.000	0.000	1009.000
2018-10-17 04:45:00	12.560	91.700	0.800	0.000	0.000	1009.000
2018-10-17 05:00:00	12.560	91.800	0.620	0.000	0.000	1009.000
2018-10-17 05:15:00	12.540	92.100	0.680	0.000	0.000	1009.000
2018-10-17 05:30:00	12.450	92.300	0.610	0.000	0.000	1009.000
2018-10-17 05:45:00	12.410	92.600	0.490	0.000	0.000	1009.000
2018-10-17 06:00:00	12.400	92.100	0.630	0.000	0.000	1009.000
2018-10-17 06:15:00	12.350	92.600	0.550	0.000	0.000	1009.000
2018-10-17 06:30:00	12.380	92.300	0.550	0.000	0.000	1009.000
2018-10-17 06:45:00	12.320	92.800	0.500	0.000	0.000	1009.000
2018-10-17 07:00:00	12.300	92.900	0.530	0.000	0.000	1010.000
2018-10-17 07:15:00	12.130	93.600	0.440	0.000	0.000	1010.000
2018-10-17 07:30:00	12.130	93.100	0.420	0.000	0.000	1010.000
2018-10-17 07:45:00	11.850	94.500	0.310	0.000	0.000	1010.000
2018-10-17 08:00:00	11.660	95.200	0.400	0.010	0.000	1010.000
2018-10-17 08:15:00	11.840	93.600	0.670	0.020	0.000	1010.000
2018-10-17 08:30:00	12.030	93.500	0.760	0.030	0.000	1010.000
2018-10-17 08:45:00	12.220	92.200	0.860	0.050	0.000	1011.000
2018-10-17 09:00:00	12.530	90.800	1.180	0.060	0.000	1011.000
2018-10-17 09:15:00	12.760	90.300	1.080	0.080	0.000	1011.000
2018-10-17 09:30:00	13.010	88.300	1.074	0.090	0.000	1011.000
2018-10-17 09:45:00	13.210	87.100	0.920	0.100	0.000	1011.000
2018-10-17 10:00:00	13.250	87.800	1.162	0.130	0.000	1012.000
2018-10-17 10:15:00	13.460	87.300	1.182	0.150	0.000	1012.000
2018-10-17 10:30:00	13.390	89.000	1.218	0.130	0.000	1012.000
2018-10-17 10:45:00	13.630	86.000	1.027	0.160	0.000	1012.000
2018-10-17 11:00:00	13.810	84.400	1.183	0.180	0.000	1012.000
2018-10-17 11:15:00	13.960	85.100	1.632	0.200	0.000	1012.000
2018-10-17 11:30:00	14.170	83.700	1.572	0.250	0.000	1012.000
2018-10-17 11:45:00	14.240	83.100	1.416	0.240	0.000	1012.000
2018-10-17 12:00:00	14.830	80.200	1.157	0.290	0.000	1012.000
2018-10-17 12:15:00	15.420	76.770	1.435	0.400	0.000	1013.000
2018-10-17 12:30:00	15.550	73.430	1.563	0.400	0.000	1013.000
2018-10-17 12:45:00	15.780	69.980	1.784	0.400	0.000	1013.000
2018-10-17 13:00:00	15.850	73.570	1.758	0.370	0.000	1013.000
2018-10-17 13:15:00	16.420	68.800	1.523	0.410	0.000	1013.000
2018-10-17 13:30:00	16.510	71.930	1.413	0.340	0.000	1013.000
2018-10-17 13:45:00	16.590	65.340	1.634	0.420	0.000	1013.000
2018-10-17 14:00:00	16.410	66.530	1.813	0.310	0.000	1013.000
2018-10-17 14:15:00	16.680	68.980	1.908	0.380	0.000	1013.000
2018-10-17 14:30:00	16.410	68.670	1.655	0.260	0.000	1013.000
2018-10-17 14:45:00	16.390	68.370	1.936	0.340	0.000	1013.000
2018-10-17 15:00:00	16.820	64.800	1.723	0.360	0.000	1013.000
2018-10-17 15:15:00	16.720	61.340	1.712	0.280	0.000	1013.000
2018-10-17 15:30:00	16.570	63.290	1.514	0.190	0.000	1013.000
2018-10-17 15:45:00	16.760	63.020	1.644	0.290	0.000	1013.000
2018-10-17 16:00:00	16.480	65.760	1.954	0.190	0.000	1014.000
2018-10-17 16:15:00	16.080	65.620	1.854	0.130	0.000	1014.000
2018-10-17 16:30:00	15.660	69.150	1.755	0.080	0.000	1014.000
2018-10-17 16:45:00	15.400	72.730	1.115	0.060	0.000	1014.000
2018-10-17 17:00:00	15.260	73.290	1.358	0.050	0.000	1014.000
2018-10-17 17:15:00	14.980	75.530	1.503	0.040	0.000	1014.000
2018-10-17 17:30:00	14.630	77.260	1.054	0.020	0.000	1014.000
2018-10-17 17:45:00	14.350	78.800	0.990	0.010	0.000	1015.000
2018-10-17 18:00:00	13.960	80.800	0.680	0.010	0.000	1015.000
2018-10-17 18:15:00	13.550	82.200	0.720	0.000	0.000	1015.000
2018-10-17 18:30:00	13.280	83.900	0.500	0.000	0.000	1015.000
2018-10-17 18:45:00	12.950	85.500	0.510	0.000	0.000	1016.000
2018-10-17 19:00:00	12.670	87.100	0.520	0.000	0.000	1016.000
2018-10-17 19:15:00	12.570	87.100	0.720	0.000	0.000	1016.000
2018-10-17 19:30:00	12.250	88.600	0.460	0.000	0.000	1016.000
2018-10-17 19:45:00	11.830	90.700	0.380	0.000	0.000	1016.000
2018-10-17 20:00:00	11.690	90.800	0.570	0.000	0.000	1017.000
2018-10-17 20:15:00	11.730	89.900	0.590	0.000	0.000	1017.000
2018-10-17 20:30:00	11.940	89.200	0.530	0.000	0.000	1017.000
2018-10-17 20:45:00	11.670	90.600	0.520	0.000	0.000	1017.000
2018-10-17 21:00:00	11.580	90.200	0.720	0.000	0.000	1017.000
2018-10-17 21:15:00	11.760	89.200	0.850	0.000	0.000	1018.000
2018-10-17 21:30:00	11.730	89.600	0.880	0.000	0.000	1018.000
2018-10-17 21:45:00	11.300	91.000	0.620	0.000	0.000	1018.000
2018-10-17 22:00:00	10.830	92.800	0.640	0.000	0.000	1018.000
2018-10-17 22:15:00	10.680	92.700	0.770	0.000	0.000	1018.000
2018-10-17 22:30:00	10.500	93.300	0.660	0.000	0.000	1018.000
2018-10-17 22:45:00	10.320	93.400	0.750	0.000	0.000	1018.000
2018-10-17 23:00:00	10.170	94.000	0.740	0.000	0.000	1018.000
2018-10-17 23:15:00	9.950	94.200	0.670	0.000	0.000	1019.000
2018-10-17 23:30:00	9.900	93.900	0.900	0.000	0.000	1019.000
2018-10-17 23:45:00	9.800	94.300	0.730	0.000	0.000	1019.000
2018-10-18 00:00:00	9.650	94.500	0.670	0.000	0.000	1019.000
2018-10-18 00:15:00	9.500	94.600	0.650	0.000	0.000	1019.000
2018-10-18 00:30:00	9.420	94.800	0.530	0.000	0.000	1019.000
2018-10-18 00:45:00	9.170	95.300	0.450	0.000	0.000	1019.000
2018-10-18 01:00:00	8.850	96.100	0.480	0.000	0.000	1019.000
2018-10-18 01:15:00	9.060	95.500	0.580	0.000	0.000	1020.000
2018-10-18 01:30:00	9.410	94.300	0.710	0.000	0.000	1020.000
2018-10-18 01:45:00	9.620	93.100	0.740	0.000	0.000	1020.000
2018-10-18 02:00:00	9.750	92.500	0.920	0.000	0.000	1020.000
2018-10-18 02:15:00	9.760	92.000	1.041	0.000	0.000	1020.000
2018-10-18 02:30:00	9.510	92.000	0.740	0.000	0.000	1020.000
2018-10-18 02:45:00	9.360	92.300	0.870	0.000	0.000	1020.000
2018-10-18 03:00:00	9.230	92.700	0.730	0.000	0.000	1020.000
2018-10-18 03:15:00	9.180	92.800	0.620	0.000	0.000	1020.000
2018-10-18 03:30:00	9.250	91.700	0.830	0.000	0.000	1020.000
2018-10-18 03:45:00	9.250	91.500	1.042	0.000	0.000	1020.000
2018-10-18 04:00:00	9.120	91.300	1.005	0.000	0.000	1020.000
2018-10-18 04:15:00	9.210	90.200	0.890	0.000	0.000	1020.000
2018-10-18 04:30:00	9.350	89.500	1.001	0.000	0.000	1020.000
2018-10-18 04:45:00	9.340	88.800	0.780	0.000	0.000	1020.000
2018-10-18 05:00:00	9.290	88.500	0.870	0.000	0.000	1020.000
2018-10-18 05:15:00	9.280	87.700	0.940	0.000	0.000	1020.000
2018-10-18 05:30:00	9.340	86.600	1.102	0.000	0.000	1020.000
2018-10-18 05:45:00	9.210	86.100	1.035	0.000	0.000	1020.000
2018-10-18 06:00:00	8.940	86.800	0.700	0.000	0.000	1020.000
2018-10-18 06:15:00	8.850	86.200	0.780	0.000	0.000	1021.000
2018-10-18 06:30:00	8.900	85.700	0.690	0.000	0.000	1021.000
2018-10-18 06:45:00	8.800	85.100	0.450	0.000	0.000	1021.000
2018-10-18 07:00:00	8.880	84.500	0.580	0.000	0.000	1021.000
2018-10-18 07:15:00	8.900	84.600	0.770	0.000	0.000	1021.000
2018-10-18 07:30:00	8.840	85.100	0.790	0.000	0.000	1021.000
2018-10-18 07:45:00	8.780	84.700	0.770	0.000	0.000	1021.000
2018-10-18 08:00:00	8.730	83.400	0.680	0.010	0.000	1021.000
2018-10-18 08:15:00	8.720	84.000	0.500	0.020	0.000	1021.000
2018-10-18 08:30:00	8.750	83.500	0.390	0.030	0.000	1022.000
2018-10-18 08:45:00	8.870	84.100	0.430	0.030	0.000	1022.000
2018-10-18 09:00:00	8.870	84.000	0.450	0.040	0.000	1022.000
2018-10-18 09:15:00	8.940	81.800	0.670	0.050	0.000	1022.000
2018-10-18 09:30:00	8.960	81.300	0.840	0.060	0.000	1022.000
2018-10-18 09:45:00	8.860	81.500	0.900	0.070	0.000	1022.000
2018-10-18 10:00:00	8.960	81.700	1.253	0.100	0.000	1022.000
2018-10-18 10:15:00	9.050	80.000	1.255	0.090	0.000	1022.000
2018-10-18 10:30:00	8.860	82.300	0.920	0.060	0.000	1022.000
2018-10-18 10:45:00	9.430	78.030	0.850	0.120	0.000	1022.000
2018-10-18 11:00:00	10.290	76.520	1.078	0.180	0.000	1022.000
2018-10-18 11:15:00	10.970	73.640	1.377	0.330	0.000	1022.000
2018-10-18 11:30:00	11.050	74.040	1.561	0.310	0.000	1022.000
2018-10-18 11:45:00	11.040	77.100	1.818	0.320	0.000	1022.000
2018-10-18 12:00:00	11.640	75.560	1.459	0.360	0.000	1022.000
2018-10-18 12:15:00	11.620	73.890	1.493	0.300	0.000	1022.000
2018-10-18 12:30:00	12.180	71.620	1.380	0.320	0.000	1022.000
2018-10-18 12:45:00	12.640	70.200	1.070	0.300	0.000	1022.000
2018-10-18 13:00:00	12.350	69.670	1.231	0.260	0.000	1022.000
2018-10-18 13:15:00	12.990	68.150	1.458	0.400	0.000	1022.000
2018-10-18 13:30:00	13.160	63.610	1.587	0.390	0.000	1022.000
2018-10-18 13:45:00	13.450	60.870	1.447	0.390	0.000	1021.000
2018-10-18 14:00:00	13.630	62.080	1.382	0.380	0.000	1021.000
2018-10-18 14:15:00	13.960	60.110	1.143	0.370	0.000	1021.000
2018-10-18 14:30:00	13.960	57.750	1.287	0.350	0.000	1021.000
2018-10-18 14:45:00	13.970	58.730	1.374	0.330	0.000	1021.000
2018-10-18 15:00:00	14.310	58.040	1.195	0.320	0.000	1021.000
2018-10-18 15:15:00	14.070	57.840	1.243	0.300	0.000	1021.000
2018-10-18 15:30:00	14.530	54.670	1.142	0.310	0.000	1021.000
2018-10-18 15:45:00	14.380	55.210	1.147	0.270	0.000	1021.000
2018-10-18 16:00:00	14.430	56.410	1.040	0.240	0.000	1021.000
2018-10-18 16:15:00	13.720	58.290	1.132	0.130	0.000	1021.000
2018-10-18 16:30:00	13.150	60.880	1.000	0.050	0.000	1021.000
2018-10-18 16:45:00	12.700	60.350	0.680	0.050	0.000	1021.000
2018-10-18 17:00:00	12.710	60.020	0.640	0.050	0.000	1021.000
2018-10-18 17:15:00	12.670	62.340	0.530	0.050	0.000	1021.000
2018-10-18 17:30:00	12.490	63.880	0.710	0.020	0.000	1021.000
2018-10-18 17:45:00	12.190	64.570	0.620	0.010	0.000	1021.000
2018-10-18 18:00:00	11.860	67.330	0.900	0.010	0.000	1021.000
2018-10-18 18:15:00	11.380	68.330	0.560	0.000	0.000	1021.000
2018-10-18 18:30:00	10.950	71.050	0.290	0.000	0.000	1021.000
2018-10-18 18:45:00	10.670	71.440	0.410	0.000	0.000	1021.000
2018-10-18 19:00:00	10.770	72.420	0.590	0.000	0.000	1021.000
2018-10-18 19:15:00	10.220	75.220	0.470	0.000	0.000	1021.000
2018-10-18 19:30:00	9.200	80.500	0.230	0.000	0.000	1021.000
2018-10-18 19:45:00	8.450	81.600	0.280	0.000	0.000	1021.000
2018-10-18 20:00:00	8.620	82.700	0.350	0.000	0.000	1021.000
2018-10-18 20:15:00	7.793	87.400	0.250	0.000	0.000	1021.000
2018-10-18 20:30:00	7.695	89.100	0.390	0.000	0.000	1021.000
2018-10-18 20:45:00	6.983	91.400	0.220	0.000	0.000	1021.000
2018-10-18 21:00:00	6.730	92.200	0.350	0.000	0.000	1021.000
2018-10-18 21:15:00	6.703	91.600	0.330	0.000	0.000	1021.000
2018-10-18 21:30:00	6.344	92.300	0.190	0.000	0.000	1021.000
2018-10-18 21:45:00	5.574	94.500	0.120	0.000	0.000	1021.000
2018-10-18 22:00:00	5.729	95.200	0.140	0.000	0.000	1021.000
2018-10-18 22:15:00	5.712	95.100	0.130	0.000	0.000	1021.000
2018-10-18 22:30:00	5.525	95.900	0.150	0.000	0.000	1021.000
2018-10-18 22:45:00	5.515	96.000	0.140	0.000	0.000	1021.000
2018-10-18 23:00:00	5.167	96.900	0.120	0.000	0.000	1021.000
2018-10-18 23:15:00	5.519	97.200	0.320	0.000	0.000	1021.000
2018-10-18 23:30:00	5.797	97.000	0.400	0.000	0.000	1021.000
2018-10-18 23:45:00	5.779	96.700	0.360	0.000	0.000	1021.000
2018-10-19 00:00:00	5.469	97.200	0.290	0.000	0.000	1021.000
2018-10-19 00:15:00	5.650	96.900	0.400	0.000	0.000	1021.000
2018-10-19 00:30:00	5.595	97.000	0.350	0.000	0.000	1021.000
2018-10-19 00:45:00	5.282	97.100	0.150	0.000	0.000	1021.000
2018-10-19 01:00:00	4.889	97.700	0.140	0.000	0.000	1020.000
2018-10-19 01:15:00	4.681	97.800	0.260	0.000	0.000	1021.000
2018-10-19 01:30:00	4.367	98.000	0.190	0.000	0.000	1020.000
2018-10-19 01:45:00	4.132	98.200	0.170	0.000	0.000	1020.000
2018-10-19 02:00:00	4.024	98.500	0.380	0.000	0.000	1020.000
2018-10-19 02:15:00	4.499	98.200	0.770	0.000	0.000	1020.000
2018-10-19 02:30:00	4.897	97.900	0.500	0.000	0.000	1020.000
2018-10-19 02:45:00	4.588	98.000	0.300	0.000	0.000	1020.000
2018-10-19 03:00:00	4.145	98.100	0.220	0.000	0.000	1020.000
2018-10-19 03:15:00	3.897	98.200	0.260	0.000	0.000	1020.000
2018-10-19 03:30:00	3.733	98.600	0.420	0.000	0.000	1020.000
2018-10-19 03:45:00	3.768	98.400	0.340	0.000	0.000	1020.000
2018-10-19 04:00:00	3.433	98.500	0.290	0.000	0.000	1020.000
2018-10-19 04:15:00	3.249	98.900	0.290	0.000	0.000	1020.000
2018-10-19 04:30:00	3.122	99.000	0.180	0.000	0.000	1020.000
2018-10-19 04:45:00	3.243	98.700	0.300	0.000	0.000	1020.000
2018-10-19 05:00:00	3.077	99.000	0.270	0.000	0.000	1020.000
2018-10-19 05:15:00	3.002	99.000	0.270	0.000	0.000	1019.000
2018-10-19 05:30:00	2.805	99.000	0.490	0.000	0.000	1019.000
2018-10-19 05:45:00	2.574	99.200	0.430	0.000	0.000	1019.000
2018-10-19 06:00:00	2.525	99.300	0.300	0.000	0.000	1019.000
2018-10-19 06:15:00	2.811	99.300	0.360	0.000	0.000	1019.000
2018-10-19 06:30:00	3.045	99.100	0.290	0.000	0.000	1019.000
2018-10-19 06:45:00	3.176	99.300	0.420	0.000	0.000	1019.000
2018-10-19 07:00:00	3.244	99.200	0.350	0.000	0.000	1019.000
2018-10-19 07:15:00	3.188	99.100	0.490	0.000	0.000	1019.000
2018-10-19 07:30:00	2.978	99.200	0.500	0.000	0.000	1019.000
2018-10-19 07:45:00	3.167	99.100	0.570	0.010	0.000	1019.000
2018-10-19 08:00:00	3.030	99.100	0.510	0.010	0.000	1019.000
2018-10-19 08:15:00	3.161	99.100	0.550	0.020	0.000	1019.000
2018-10-19 08:30:00	3.328	99.100	0.400	0.050	0.000	1019.000
2018-10-19 08:45:00	4.004	99.000	0.500	0.100	0.000	1019.000
2018-10-19 09:00:00	4.644	98.200	0.470	0.110	0.000	1020.000
2018-10-19 09:15:00	4.812	97.700	0.430	0.050	0.000	1020.000
2018-10-19 09:30:00	4.935	97.000	0.510	0.070	0.000	1020.000
2018-10-19 09:45:00	5.215	96.400	0.620	0.080	0.000	1020.000
2018-10-19 10:00:00	5.618	95.400	0.760	0.100	0.000	1020.000
2018-10-19 10:15:00	6.539	92.800	0.770	0.140	0.000	1020.000
2018-10-19 10:30:00	7.172	92.000	0.600	0.120	0.000	1020.000
2018-10-19 10:45:00	7.992	88.400	0.720	0.110	0.000	1020.000
2018-10-19 11:00:00	8.780	85.900	1.000	0.160	0.000	1020.000
2018-10-19 11:15:00	9.750	83.000	0.870	0.230	0.000	1020.000
2018-10-19 11:30:00	10.820	79.110	0.510	0.200	0.000	1020.000
2018-10-19 11:45:00	11.500	72.300	0.770	0.310	0.000	1020.000
2018-10-19 12:00:00	12.400	69.410	0.950	0.350	0.000	1020.000
2018-10-19 12:15:00	13.680	65.800	0.760	0.370	0.000	1020.000
2018-10-19 12:30:00	14.130	66.720	0.790	0.380	0.000	1020.000
2018-10-19 12:45:00	14.040	66.390	1.104	0.380	0.000	1020.000
2018-10-19 13:00:00	14.250	67.510	1.166	0.380	0.000	1019.000
2018-10-19 13:15:00	14.460	65.760	0.920	0.340	0.000	1019.000
2018-10-19 13:30:00	14.510	65.680	1.306	0.350	0.000	1019.000
2018-10-19 13:45:00	14.650	67.570	1.158	0.330	0.000	1019.000
2018-10-19 14:00:00	14.130	64.230	1.470	0.250	0.000	1019.000
2018-10-19 14:15:00	14.330	64.620	1.433	0.210	0.000	1019.000
2018-10-19 14:30:00	13.730	69.590	1.071	0.100	0.000	1019.000
2018-10-19 14:45:00	14.040	65.000	1.021	0.220	0.000	1019.000
2018-10-19 15:00:00	15.230	61.710	1.045	0.280	0.000	1019.000
2018-10-19 15:15:00	15.290	60.140	1.316	0.270	0.000	1019.000
2018-10-19 15:30:00	15.220	61.130	1.538	0.240	0.000	1019.000
